Fecha,Producto,Región,Ventas
2024-01-30,B,Oeste,187
2024-02-26,D,Este,152
2024-08-19,B,Centro,56
2024-05-25,B,Centro,213
2024-02-17,B,Sur,468
2024-07-12,B,Centro,472
2024-08-11,A,Este,469
2024-05-15,E,Sur,414
2024-01-22,D,Centro,325
2024-01-06,E,Norte,98
2024-07-22,A,Norte,145
2024-08-26,A,Norte,108
2024-07-03,A,Norte,280
2024-12-25,A,Norte,226
2024-10-18,B,Sur,139
2024-11-30,E,Oeste,331
2024-08-07,C,Oeste,85
2024-04-25,D,Sur,220
2024-11-08,A,Sur,175
2024-02-18,E,Este,348
2024-06-21,A,Oeste,404
2024-03-22,A,Norte,253
2024-11-17,A,Sur,338
2024-11-28,A,Norte,405
2024-02-14,A,Oeste,146
2024-11-30,D,Centro,287
2024-01-20,E,Centro,222
2024-08-08,A,Sur,350
2024-05-02,A,Este,137
2024-08-21,A,Norte,448
2024-08-08,A,Sur,400
2024-11-18,B,Este,66
2024-12-04,B,Norte,189
2024-01-03,C,Oeste,303
2024-06-30,A,Centro,327
2024-07-24,C,Este,200
2024-11-15,D,Norte,395
2024-02-09,C,Sur,383
2024-02-28,E,Norte,189
2024-03-02,B,Sur,163
2024-05-11,B,Centro,117
2024-02-29,A,Centro,415
2024-11-26,A,Norte,228
2024-05-01,D,Norte,174
2024-04-16,D,Sur,446
2024-04-05,E,Sur,362
2024-12-12,A,Este,360
2024-08-22,A,Este,387
2024-03-02,D,Este,412
2024-09-12,D,Norte,461
2024-02-18,D,Este,407
2024-12-13,B,Norte,282
2024-06-07,C,Centro,477
2024-05-03,C,Oeste,196
2024-11-12,A,Centro,479
2024-07-25,B,Norte,160
2024-02-17,D,Norte,412
2024-05-15,A,Oeste,407
2024-07-19,B,Sur,287
2024-09-06,E,Sur,52
2024-11-09,B,Sur,260
2024-12-22,A,Este,453
2024-11-13,C,Sur,74
2024-10-21,D,Este,380
2024-11-09,E,Este,233
2024-07-27,B,Sur,110
2024-12-20,A,Sur,172
2024-07-29,A,Oeste,104
2024-07-10,D,Oeste,212
2024-02-13,A,Este,236
2024-01-29,A,Oeste,88
2024-02-28,D,Este,234
2024-03-11,E,Norte,132
2024-04-01,C,Este,244
2024-09-21,C,Este,83
2024-08-07,B,Oeste,162
2024-08-02,E,Norte,474
2024-10-03,B,Centro,455
2024-03-04,C,Centro,279
2024-12-11,D,Centro,332
2024-10-18,A,Norte,454
2024-09-01,C,Sur,474
2024-03-02,E,Norte,336
2024-11-27,C,Oeste,204
2024-06-18,E,Este,214
2024-09-25,E,Este,499
2024-09-23,E,Oeste,231
2024-02-23,B,Oeste,288
2024-01-16,D,Este,186
2024-01-08,C,Sur,388
2024-04-13,D,Sur,475
2024-02-28,A,Sur,469
2024-11-08,C,Oeste,315
2024-02-09,D,Este,236
2024-08-24,D,Este,89
2024-04-03,A,Este,359
2024-08-09,E,Norte,216
2024-07-22,C,Norte,440
2024-05-17,C,Centro,309
2024-10-26,A,Norte,192
2024-07-25,E,Sur,253
2024-12-01,C,Sur,225
2024-03-21,C,Sur,311
2024-08-05,C,Sur,301
2024-01-02,E,Centro,378
2024-06-26,A,Sur,468
2024-12-11,C,Oeste,249
2024-10-05,D,Oeste,248
2024-05-25,E,Oeste,245
2024-11-13,B,Norte,363
2024-08-11,A,Este,126
2024-03-02,D,Centro,68
2024-10-20,C,Oeste,111
2024-08-26,B,Oeste,376
2024-07-13,A,Sur,443
2024-06-14,E,Oeste,330
2024-08-09,B,Sur,477
2024-03-01,B,Sur,299
2024-05-08,D,Este,276
2024-06-21,A,Norte,176
2024-06-04,D,Sur,107
2024-04-19,D,Sur,458
2024-09-25,C,Este,425
2024-12-21,E,Sur,253
2024-10-04,B,Centro,292
2024-03-14,A,Norte,416
2024-07-25,E,Centro,473
2024-10-05,E,Oeste,381
2024-11-21,A,Norte,375
2024-12-05,E,Oeste,301
2024-12-22,C,Sur,443
2024-12-05,E,Este,371
2024-07-22,C,Centro,425
2024-06-09,B,Oeste,458
2024-01-28,B,Sur,248
2024-09-13,D,Centro,392
2024-06-13,C,Centro,289
2024-03-03,B,Oeste,188
2024-01-22,E,Sur,171
2024-03-10,A,Este,469
2024-04-05,A,Oeste,98
2024-06-11,C,Centro,353
2024-03-19,D,Centro,164
2024-01-05,E,Norte,392
2024-11-11,C,Sur,300
2024-04-29,A,Norte,56
2024-10-28,C,Este,268
2024-06-26,E,Oeste,126
2024-06-24,B,Centro,228
2024-08-04,E,Sur,194
2024-02-25,B,Centro,465
2024-07-05,B,Norte,203
2024-08-19,B,Norte,170
2024-09-11,C,Oeste,173
2024-04-13,A,Sur,199
2024-03-17,C,Sur,446
2024-08-17,A,Oeste,430
2024-09-14,E,Norte,317
2024-09-20,D,Norte,376
2024-11-26,E,Norte,50
2024-06-30,C,Centro,210
2024-09-12,C,Este,293
2024-02-07,A,Norte,424
2024-06-24,C,Este,447
2024-01-27,B,Este,300
2024-10-02,C,Sur,416
2024-05-19,A,Oeste,113
2024-10-25,A,Centro,348
2024-10-13,B,Este,297
2024-03-31,A,Centro,491
2024-03-01,D,Sur,346
2024-12-30,E,Norte,164
2024-12-12,C,Este,344
2024-06-11,D,Oeste,50
2024-12-16,C,Sur,90
2024-05-22,D,Centro,222
2024-09-09,C,Norte,137
2024-09-25,B,Centro,147
2024-10-17,A,Oeste,137
2024-07-05,A,Este,300
2024-10-30,B,Oeste,384
2024-10-17,D,Centro,190
2024-03-26,E,Centro,120
2024-06-14,D,Oeste,186
2024-04-23,A,Oeste,496
2024-12-21,E,Oeste,148
2024-07-01,C,Norte,200
2024-07-25,E,Centro,487
2024-09-12,D,Sur,224
2024-08-22,B,Norte,216
2024-12-20,C,Norte,392
2024-01-03,D,Norte,459
2024-07-26,C,Sur,306
2024-07-15,E,Oeste,447
2024-12-06,A,Centro,273
2024-05-04,D,Este,417
2024-05-17,B,Este,379
2024-12-04,E,Centro,114
2024-01-25,D,Sur,118
2024-03-08,B,Este,116
2024-03-01,D,Norte,482
2024-01-29,E,Este,99
2024-01-19,D,Centro,363
2024-06-19,C,Norte,358
2024-03-14,E,Este,140
2024-03-01,D,Centro,164
2024-06-01,A,Sur,423
2024-10-02,D,Centro,106
2024-02-17,C,Sur,391
2024-07-29,B,Norte,67
2024-12-08,B,Centro,321
2024-05-18,B,Oeste,179
2024-04-19,A,Oeste,318
2024-07-01,C,Oeste,478
2024-01-28,E,Oeste,129
2024-07-15,B,Oeste,348
2024-07-09,C,Sur,359
2024-11-10,D,Centro,251
2024-02-20,A,Norte,274
2024-05-28,C,Oeste,208
2024-09-24,C,Oeste,253
2024-02-19,E,Norte,186
2024-09-02,C,Norte,122
2024-04-22,E,Oeste,97
2024-06-18,A,Sur,67
2024-06-14,A,Norte,316
2024-01-14,D,Centro,495
2024-07-21,E,Centro,389
2024-10-14,E,Sur,68
2024-07-07,B,Este,149
2024-06-03,B,Sur,165
2024-02-24,D,Oeste,395
2024-06-30,A,Este,123
2024-07-28,B,Oeste,329
2024-03-15,C,Centro,318
2024-10-03,A,Norte,174
2024-05-12,C,Oeste,165
2024-12-08,E,Centro,223
2024-02-28,A,Sur,230
2024-12-10,D,Oeste,275
2024-06-30,E,Centro,206
2024-12-04,E,Norte,213
2024-11-16,C,Oeste,120
2024-03-04,E,Centro,271
2024-11-22,B,Oeste,175
2024-09-16,A,Norte,194
2024-07-11,B,Oeste,225
2024-05-22,C,Oeste,201
2024-04-13,C,Centro,231
2024-08-01,A,Este,424
2024-08-29,E,Oeste,396
2024-07-27,D,Este,134
2024-04-02,C,Sur,413
2024-05-21,A,Oeste,432
2024-04-21,D,Este,170
2024-02-28,E,Sur,178
2024-02-12,C,Centro,55
2024-07-25,A,Oeste,383
2024-09-24,A,Centro,232
2024-10-22,A,Sur,87
2024-04-27,C,Centro,466
2024-01-20,D,Centro,165
2024-08-09,A,Norte,151
2024-06-14,E,Sur,57
2024-05-10,A,Centro,267
2024-06-04,D,Este,256
2024-07-02,C,Sur,127
2024-03-30,A,Norte,417
2024-04-03,A,Oeste,453
2024-01-13,E,Centro,104
2024-11-17,E,Este,353
2024-10-19,A,Norte,489
2024-08-17,A,Sur,277
2024-11-17,E,Centro,137
2024-10-18,D,Norte,59
2024-01-26,B,Norte,357
2024-03-15,B,Este,483
2024-12-29,A,Oeste,339
2024-10-25,E,Oeste,213
2024-05-29,C,Oeste,288
2024-05-27,C,Sur,366
2024-01-08,B,Norte,193
2024-01-29,D,Sur,384
2024-10-22,B,Norte,67
2024-07-27,A,Este,120
2024-05-07,D,Este,224
2024-12-05,C,Sur,391
2024-04-25,E,Sur,337
2024-05-23,E,Este,348
2024-11-13,A,Centro,388
2024-08-22,B,Oeste,473
2024-01-07,A,Oeste,297
2024-02-14,E,Este,242
2024-08-26,C,Oeste,468
2024-06-03,E,Centro,374
2024-06-29,D,Centro,355
2024-08-02,E,Norte,317
2024-03-28,E,Sur,253
2024-09-12,D,Oeste,390
2024-03-13,B,Centro,172
2024-06-27,E,Sur,107
2024-07-30,A,Sur,388
2024-10-19,E,Norte,496
2024-08-21,A,Sur,250
2024-08-26,D,Sur,482
2024-08-10,E,Este,161
2024-04-28,D,Norte,177
2024-11-08,D,Norte,85
2024-09-20,B,Oeste,283
2024-07-25,E,Sur,359
2024-04-04,A,Oeste,96
2024-08-09,A,Centro,164
2024-10-02,E,Sur,465
2024-08-18,B,Centro,304
2024-11-04,B,Este,272
2024-04-28,B,Sur,173
2024-09-24,A,Oeste,486
2024-09-29,D,Oeste,209
2024-03-04,B,Sur,495
2024-10-24,A,Oeste,470
2024-12-15,A,Sur,145
2024-01-11,D,Norte,156
2024-04-07,E,Oeste,169
2024-03-11,E,Sur,150
2024-12-29,B,Sur,152
2024-02-27,B,Oeste,215
2024-10-16,D,Norte,463
2024-09-07,B,Oeste,235
2024-10-02,D,Sur,81
2024-02-19,A,Norte,115
2024-12-23,B,Centro,228
2024-08-03,A,Este,316
2024-02-21,C,Oeste,492
2025-09-27,D,Sur,453
2025-03-24,C,Norte,86
2025-10-19,B,Norte,250
2025-05-05,A,Centro,407
2025-10-22,B,Oeste,98
2025-03-12,C,Norte,324
2025-10-22,B,Centro,488
2025-08-23,E,Sur,217
2025-02-25,C,Centro,312
2025-12-25,B,Oeste,182
2025-04-19,A,Centro,347
2025-07-10,B,Norte,393
2025-04-02,A,Norte,225
